beat_index,RR_prev(s),RR_next(s),Heart_Rate(bpm),R_amp,QRS_max,QRS_min
2116,0.7917,0.8167,75.7895,1.1513,1.1513,-0.2901
2117,0.8167,0.8139,73.4694,1.3484,1.3813,-0.2586
2118,0.8139,0.8278,73.7201,1.2938,1.2938,-0.2691
2119,0.8278,0.825,72.4832,1.2654,1.3018,-0.3039
2120,0.825,0.8083,72.7273,1.1638,1.1638,-0.2666
2121,0.8083,0.7694,74.2268,1.359,1.3677,-0.2634
2122,0.7694,0.7389,77.9783,1.0472,1.0472,-0.2916
2123,0.7389,0.7417,81.203,1.0534,1.0534,-0.2909
2124,0.7417,0.7694,80.8989,1.1118,1.1118,-0.2563
2125,0.7694,0.7861,77.9783,1.3338,1.3411,-0.2549
2126,0.7861,0.8028,76.3251,1.0709,1.0709,-0.2977
2127,0.8028,0.8056,74.7405,1.1377,1.1377,-0.2758
2128,0.8056,0.7556,74.4828,1.1331,1.1353,-0.2516
2129,0.7556,0.7639,79.4118,1.0679,1.0681,-0.2743
2130,0.7639,0.7833,78.5455,1.2299,1.2299,-0.2524
2131,0.7833,0.775,76.5957,1.1772,1.1772,-0.2748
2132,0.775,0.7917,77.4194,1.2572,1.2572,-0.244
2133,0.7917,0.8083,75.7895,1.2928,1.3175,-0.2435
2134,0.8083,0.8222,74.2268,1.2573,1.2573,-0.2483
2135,0.8222,0.8083,72.973,1.2952,1.2952,-0.2329
2136,0.8083,0.7694,74.2268,1.2107,1.2107,-0.2407
2137,0.7694,0.7667,77.9783,1.2576,1.2576,-0.2266
2138,0.7667,0.7778,78.2609,1.4081,1.4081,-0.2483
2139,0.7778,0.8028,77.1429,1.2596,1.2596,-0.2605
2140,0.8028,0.8083,74.7405,1.2769,1.2769,-0.2619
2141,0.8083,0.8167,74.2268,1.3528,1.3735,-0.2521
2142,0.8167,0.8056,73.4694,1.3744,1.3744,-0.2495
2143,0.8056,0.7667,74.4828,1.3506,1.4033,-0.2535
2144,0.7667,0.7778,78.2609,1.2097,1.2097,-0.2628
2145,0.7778,0.7694,77.1429,1.3404,1.3404,-0.2502
2146,0.7694,0.7583,77.9783,1.4343,1.4343,-0.2696
2147,0.7583,0.7806,79.1209,1.2393,1.2393,-0.2599
2148,0.7806,0.85,76.8683,1.239,1.2419,-0.2766
2149,0.85,0.8111,70.5882,1.3829,1.3897,-0.2515
2150,0.8111,0.7833,73.9726,1.3283,1.3283,-0.2621
2151,0.7833,0.7667,76.5957,1.2009,1.2009,-0.2359
2152,0.7667,0.7694,78.2609,1.2829,1.3084,-0.231
2153,0.7694,0.7861,77.9783,1.3231,1.3231,-0.2529
2154,0.7861,0.7778,76.3251,1.4387,1.4387,-0.2504
2155,0.7778,0.8028,77.1429,1.2075,1.2075,-0.2439
2156,0.8028,0.8167,74.7405,1.3409,1.3409,-0.2423
2157,0.8167,0.8306,73.4694,1.3257,1.3257,-0.2801
2158,0.8306,0.7778,72.2408,1.259,1.259,-0.2519
2159,0.7778,0.7667,77.1429,1.2087,1.2087,-0.2385
2160,0.7667,0.7694,78.2609,1.2836,1.2836,-0.2581
2161,0.7694,0.7806,77.9783,1.2795,1.2823,-0.2373
2162,0.7806,0.8083,76.8683,1.2419,1.2419,-0.2327
2163,0.8083,0.8278,74.2268,1.3674,1.3674,-0.246
2164,0.8278,0.8278,72.4832,1.2623,1.2623,-0.2221
2165,0.8278,0.8111,72.4832,1.3895,1.401,-0.2407
2166,0.8111,0.7917,73.9726,1.2684,1.2684,-0.234
2167,0.7917,0.7667,75.7895,1.2521,1.2521,-0.2533
2168,0.7667,0.7694,78.2609,1.2788,1.2788,-0.2297
2169,0.7694,0.7833,77.9783,1.2565,1.2565,-0.2329
2170,0.7833,0.7861,76.5957,1.2475,1.2475,-0.2409
2171,0.7861,0.8417,76.3251,1.2114,1.2114,-0.2361
2172,0.8417,0.8167,71.2871,1.3427,1.3427,-0.2428
2173,0.8167,0.7833,73.4694,1.3544,1.3544,-0.2534
2174,0.7833,0.7389,76.5957,1.2951,1.2951,-0.2359
2175,0.7389,0.7722,81.203,1.3172,1.3172,-0.245
2176,0.7722,0.7528,77.6978,1.3599,1.3599,-0.2324
2177,0.7528,0.775,79.7048,1.2874,1.2893,-0.246
2178,0.775,0.7611,77.4194,1.199,1.207,-0.2131
2179,0.7611,0.8083,78.8321,1.4618,1.4618,-0.2404
2180,0.8083,0.7861,74.2268,1.3569,1.3569,-0.2285
2181,0.7861,0.7861,76.3251,1.3865,1.3865,-0.2377
2182,0.7861,0.725,76.3251,1.4394,1.4492,-0.2159
2183,0.725,0.75,82.7586,1.1619,1.1673,-0.2355
2184,0.75,0.7611,80.0,1.3076,1.3076,-0.2293
2185,0.7611,0.7917,78.8321,1.3903,1.445,-0.2564
2186,0.7917,0.8028,75.7895,1.2855,1.2855,-0.2269
2187,0.8028,0.8,74.7405,1.1847,1.1847,-0.2758
2188,0.8,0.7917,75.0,1.3164,1.3666,-0.279
2189,0.7917,0.7806,75.7895,1.3065,1.3065,-0.2506
2190,0.7806,0.7611,76.8683,1.2949,1.2949,-0.2423
2191,0.7611,0.7556,78.8321,1.1807,1.1807,-0.2201
2192,0.7556,0.7667,79.4118,1.3302,1.3302,-0.251
2193,0.7667,0.8,78.2609,1.2997,1.2997,-0.2161
2194,0.8,0.825,75.0,1.2889,1.2889,-0.2388
2195,0.825,0.8139,72.7273,1.2628,1.2628,-0.2261
2196,0.8139,0.5278,73.7201,1.2263,1.2263,-0.2711
2197,0.5278,0.8972,113.6842,1.2166,1.2166,-0.1933
2198,0.8972,0.7417,66.8731,1.3996,1.4585,-0.2101
2199,0.7417,0.7389,80.8989,1.2585,1.2585,-0.2608
2200,0.7389,0.7278,81.203,1.3381,1.3537,-0.2303
2201,0.7278,0.7556,82.4427,1.1408,1.1408,-0.2237
2202,0.7556,0.7639,79.4118,1.2822,1.3173,-0.243
2203,0.7639,0.7611,78.5455,1.3098,1.3833,-0.2503
2204,0.7611,0.7417,78.8321,1.1558,1.1558,-0.2393
2205,0.7417,0.7194,80.8989,1.1797,1.1797,-0.2561
2206,0.7194,0.7278,83.3977,1.1501,1.1501,-0.2505
2207,0.7278,0.7167,82.4427,1.4165,1.419,-0.2334
2208,0.7167,0.7167,83.7209,1.1604,1.2024,-0.2707
2209,0.7167,0.7611,83.7209,1.1594,1.1594,-0.2804
2210,0.7611,0.75,78.8321,1.2602,1.2602,-0.2826
2211,0.75,0.7528,80.0,1.3399,1.348,-0.2548
2212,0.7528,0.7472,79.7048,1.4307,1.4307,-0.2483
2213,0.7472,0.75,80.2974,1.3732,1.3843,-0.2607
2214,0.75,0.7222,80.0,1.2342,1.2342,-0.2388
2215,0.7222,0.7083,83.0769,1.2275,1.2275,-0.248
2216,0.7083,0.7278,84.7059,1.0759,1.0759,-0.2566
2217,0.7278,0.7806,82.4427,1.3364,1.3364,-0.2507
2218,0.7806,0.7806,76.8683,1.1737,1.1859,-0.2869
2219,0.7806,0.7972,76.8683,1.2948,1.2948,-0.2771
2220,0.7972,0.8056,75.2613,1.1968,1.1968,-0.2396
2221,0.8056,0.7833,74.4828,1.1567,1.1675,-0.2484
2222,0.7833,0.7556,76.5957,1.2328,1.2328,-0.2302
2223,0.7556,0.7833,79.4118,1.2118,1.2499,-0.2864
2224,0.7833,0.8083,76.5957,1.1381,1.1381,-0.2871
2225,0.8083,0.8167,74.2268,1.134,1.134,-0.2483
2226,0.8167,0.8167,73.4694,1.5403,1.5403,-0.2122
2227,0.8167,0.8472,73.4694,1.1942,1.1942,-0.2575
2228,0.8472,0.8139,70.8197,1.1264,1.1264,-0.2288
2229,0.8139,0.7917,73.7201,1.1649,1.1649,-0.2442
2230,0.7917,0.7722,75.7895,1.3717,1.3873,-0.2456
2231,0.7722,0.7944,77.6978,1.2183,1.2183,-0.231
2232,0.7944,0.8167,75.5245,1.1103,1.1103,-0.2465
2233,0.8167,0.85,73.4694,1.2141,1.2141,-0.2255
2234,0.85,0.8278,70.5882,1.2082,1.2082,-0.2349
2235,0.8278,0.8194,72.4832,1.2186,1.2186,-0.2348
2236,0.8194,0.8056,73.2203,1.1423,1.1423,-0.2278
2237,0.8056,0.7944,74.4828,1.2835,1.2835,-0.2387
2238,0.7944,0.7917,75.5245,1.2508,1.2508,-0.2426
2239,0.7917,0.7722,75.7895,1.3008,1.3008,-0.2583
2240,0.7722,0.8361,77.6978,1.0944,1.0944,-0.2483
2241,0.8361,0.8278,71.7608,1.1971,1.2681,-0.2778
2242,0.8278,0.8,72.4832,1.2456,1.2456,-0.2427
2243,0.8,0.7556,75.0,1.1829,1.1829,-0.2298
2244,0.7556,0.7694,79.4118,1.147,1.147,-0.2401
2245,0.7694,0.7583,77.9783,1.2841,1.2841,-0.2418
2246,0.7583,0.7694,79.1209,1.4095,1.4181,-0.2242
2247,0.7694,0.7639,77.9783,1.1921,1.1921,-0.2466
2248,0.7639,0.7833,78.5455,1.3156,1.3156,-0.2205
2249,0.7833,0.7889,76.5957,1.2166,1.2334,-0.2536
2250,0.7889,0.7806,76.0563,1.2177,1.2177,-0.2554
2251,0.7806,0.725,76.8683,1.0037,1.0037,-0.2722
2252,0.725,0.7222,82.7586,1.2222,1.2757,-0.2329
2253,0.7222,0.7111,83.0769,1.1495,1.1495,-0.2895
2254,0.7111,0.7139,84.375,1.0954,1.0954,-0.2304
2255,0.7139,0.725,84.0467,1.0302,1.0302,-0.2552
2256,0.725,0.7833,82.7586,1.1751,1.1751,-0.2433
2257,0.7833,0.7472,76.5957,1.1763,1.1763,-0.2314
2258,0.7472,0.725,80.2974,1.103,1.103,-0.2353
2259,0.725,0.7361,82.7586,1.1245,1.1301,-0.2587
2260,0.7361,0.7167,81.5094,1.3559,1.359,-0.2234
2261,0.7167,0.7,83.7209,1.5346,1.5788,-0.2489
2262,0.7,0.6833,85.7143,1.1024,1.1024,-0.2476
2263,0.6833,0.7167,87.8049,1.0798,1.0798,-0.2566
2264,0.7167,0.7278,83.7209,1.1155,1.1155,-0.2547
2265,0.7278,0.7472,82.4427,1.1888,1.2106,-0.2727
2266,0.7472,0.7611,80.2974,1.1158,1.1423,-0.28
2267,0.7611,0.7111,78.8321,1.245,1.245,-0.2499
2268,0.7111,0.6806,84.375,1.1853,1.1853,-0.2485
2269,0.6806,0.7056,88.1633,1.0794,1.0794,-0.2553
2270,0.7056,0.7,85.0394,1.0675,1.0675,-0.2504
2271,0.7,0.6944,85.7143,1.0554,1.0554,-0.3285
2272,0.6944,0.7139,86.4,0.7409,0.7409,-0.6031
